dhassayid,id,dhgeochemid,companyholeid,companysampleid,anumber,fromdepth,todepth,attributecolumn,attributevalue,element,units,labmethod,lowerdetnvalue,hunits,dsc,hanalyte,hvalue
782726556,72170375,3121926,SFRA0545,SE06702,100012,24.0,28.0,Fe,0.26,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,2600.0
782726604,72170376,3121926,SFRA0545,SE06703,100012,28.0,32.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782726596,72170376,3121926,SFRA0545,SE06703,100012,28.0,32.0,Fe,0.71,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,7100.0
782726636,72170377,3121926,SFRA0545,SE06704,100012,32.0,35.0,Fe,4.69,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,46900.0
782726644,72170377,3121926,SFRA0545,SE06704,100012,32.0,35.0,P,144,P,PPM,AR1010,20,PPM,,P_PPM,144.0
782726676,72170378,3121927,SFRA0546,SE06705,100012,0.0,4.0,Fe,5.8,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,58000.0
782726684,72170378,3121927,SFRA0546,SE06705,100012,0.0,4.0,P,83,P,PPM,AR1010,20,PPM,,P_PPM,83.0
782726716,72170379,3121927,SFRA0546,SE06706,100012,4.0,8.0,Fe,6.61,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,66100.0
782726724,72170379,3121927,SFRA0546,SE06706,100012,4.0,8.0,P,66,P,PPM,AR1010,20,PPM,,P_PPM,66.0
782726764,72170380,3121927,SFRA0546,SE06707,100012,8.0,12.0,P,41,P,PPM,AR1010,20,PPM,,P_PPM,41.0
782726756,72170380,3121927,SFRA0546,SE06707,100012,8.0,12.0,Fe,5.35,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,53500.0
782726796,72170381,3121927,SFRA0546,SE06708,100012,12.0,16.0,Fe,4.82,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,48200.0
782726804,72170381,3121927,SFRA0546,SE06708,100012,12.0,16.0,P,27,P,PPM,AR1010,20,PPM,,P_PPM,27.0
782726844,72170382,3121927,SFRA0546,SE06709,100012,16.0,20.0,P,26,P,PPM,AR1010,20,PPM,,P_PPM,26.0
782726836,72170382,3121927,SFRA0546,SE06709,100012,16.0,20.0,Fe,2.28,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,22800.0
782726884,72170383,3121927,SFRA0546,SE06710,100012,20.0,24.0,P,118,P,PPM,AR1010,20,PPM,,P_PPM,118.0
782726876,72170383,3121927,SFRA0546,SE06710,100012,20.0,24.0,Fe,9.98,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,99799.99
782726928,72170384,3121927,SFRA0546,SE06711,100012,24.0,27.0,Fe,15.74,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,157400.0
782726945,72170384,3121927,SFRA0546,SE06711,100012,24.0,27.0,P -Rp1,220,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,220.0
782726995,72170385,3121928,SFRA0547,SE06712,100012,0.0,4.0,P,103,P,PPM,AR1010,20,PPM,,P_PPM,103.0
782726987,72170385,3121928,SFRA0547,SE06712,100012,0.0,4.0,Fe,7.85,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,78500.0
782727035,72170386,3121928,SFRA0547,SE06713,100012,4.0,8.0,P,54,P,PPM,AR1010,20,PPM,,P_PPM,54.0
782727027,72170386,3121928,SFRA0547,SE06713,100012,4.0,8.0,Fe,5.6,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,56000.0
782727067,72170387,3121928,SFRA0547,SE06714,100012,8.0,12.0,Fe,9.26,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,92600.0
782727075,72170387,3121928,SFRA0547,SE06714,100012,8.0,12.0,P,104,P,PPM,AR1010,20,PPM,,P_PPM,104.0
782727115,72170388,3121928,SFRA0547,SE06715,100012,12.0,16.0,P,125,P,PPM,AR1010,20,PPM,,P_PPM,125.0
782727107,72170388,3121928,SFRA0547,SE06715,100012,12.0,16.0,Fe,7.48,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,74800.0
782727155,72170389,3121928,SFRA0547,SE06716,100012,16.0,20.0,P,53,P,PPM,AR1010,20,PPM,,P_PPM,53.0
782727147,72170389,3121928,SFRA0547,SE06716,100012,16.0,20.0,Fe,6.19,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,61900.0
782727195,72170390,3121928,SFRA0547,SE06717,100012,20.0,24.0,P,85,P,PPM,AR1010,20,PPM,,P_PPM,85.0
782727187,72170390,3121928,SFRA0547,SE06717,100012,20.0,24.0,Fe,8.97,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,89700.0
782727240,72170391,3121928,SFRA0547,SE06718,100012,24.0,28.0,Fe-Rp1,15.92,Fe-Rp1,PCT,AR1010,0.01,PCT,,Fe_PPM,159200.0
782727256,72170391,3121928,SFRA0547,SE06718,100012,24.0,28.0,P -Rp1,1012,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,1012.0
782727298,72170392,3121928,SFRA0547,SE06719,100012,28.0,32.0,Fe,6.61,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,66100.0
782727306,72170392,3121928,SFRA0547,SE06719,100012,28.0,32.0,P,717,P,PPM,AR1010,20,PPM,,P_PPM,717.0
782727346,72170393,3121928,SFRA0547,SE06720,100012,32.0,36.0,P,447,P,PPM,AR1010,20,PPM,,P_PPM,447.0
782727338,72170393,3121928,SFRA0547,SE06720,100012,32.0,36.0,Fe,4.55,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,45500.0
782727378,72170394,3121928,SFRA0547,SE06721,100012,36.0,40.0,Fe,2.44,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,24400.0
782727386,72170394,3121928,SFRA0547,SE06721,100012,36.0,40.0,P,198,P,PPM,AR1010,20,PPM,,P_PPM,198.0
782727418,72170395,3121928,SFRA0547,SE06722,100012,40.0,44.0,Fe,4.29,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,42900.0
782727426,72170395,3121928,SFRA0547,SE06722,100012,40.0,44.0,P,538,P,PPM,AR1010,20,PPM,,P_PPM,538.0
782727458,72170396,3121928,SFRA0547,SE06723,100012,44.0,48.0,Fe,6.65,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,66500.0
782727466,72170396,3121928,SFRA0547,SE06723,100012,44.0,48.0,P,953,P,PPM,AR1010,20,PPM,,P_PPM,953.0
782727498,72170397,3121928,SFRA0547,SE06724,100012,48.0,52.0,Fe,5.7,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,57000.0
782727506,72170397,3121928,SFRA0547,SE06724,100012,48.0,52.0,P,1916,P,PPM,AR1010,20,PPM,,P_PPM,1916.0
782727546,72170398,3121928,SFRA0547,SE06725,100012,52.0,56.0,P,630,P,PPM,AR1010,20,PPM,,P_PPM,630.0
782727538,72170398,3121928,SFRA0547,SE06725,100012,52.0,56.0,Fe,4.31,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,43100.0
782727586,72170399,3121928,SFRA0547,SE06726,100012,56.0,58.0,P,99,P,PPM,AR1010,20,PPM,,P_PPM,99.0
782727578,72170399,3121928,SFRA0547,SE06726,100012,56.0,58.0,Fe,4.23,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,42300.0
782727626,72170400,3121929,SFRA0548,SE06727,100012,0.0,4.0,P,221,P,PPM,AR1010,20,PPM,,P_PPM,221.0
782727618,72170400,3121929,SFRA0548,SE06727,100012,0.0,4.0,Fe,4.85,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,48500.0
782727666,72170401,3121929,SFRA0548,SE06728,100012,4.0,8.0,P,164,P,PPM,AR1010,20,PPM,,P_PPM,164.0
782727658,72170401,3121929,SFRA0548,SE06728,100012,4.0,8.0,Fe,3.63,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,36300.0
782727698,72170402,3121929,SFRA0548,SE06729,100012,8.0,12.0,Fe,4.8,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,48000.0
782727706,72170402,3121929,SFRA0548,SE06729,100012,8.0,12.0,P,593,P,PPM,AR1010,20,PPM,,P_PPM,593.0
782727750,72170403,3121929,SFRA0548,SE06730,100012,12.0,14.0,Fe,2.85,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,28500.0
782727767,72170403,3121929,SFRA0548,SE06730,100012,12.0,14.0,P -Rp1,437,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,437.0
782727817,72170404,3121930,SFRA0549,SE06731,100012,0.0,4.0,P,204,P,PPM,AR1010,20,PPM,,P_PPM,204.0
782727809,72170404,3121930,SFRA0549,SE06731,100012,0.0,4.0,Fe,4.5,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,45000.0
782727849,72170405,3121931,SFRA0550,SE06732,100012,0.0,4.0,Fe,5.17,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,51700.0
782727857,72170405,3121931,SFRA0550,SE06732,100012,0.0,4.0,P,119,P,PPM,AR1010,20,PPM,,P_PPM,119.0
782727889,72170406,3121931,SFRA0550,SE06733,100012,4.0,8.0,Fe,7.35,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,73500.0
782727897,72170406,3121931,SFRA0550,SE06733,100012,4.0,8.0,P,84,P,PPM,AR1010,20,PPM,,P_PPM,84.0
782727937,72170407,3121931,SFRA0550,SE06734,100012,8.0,12.0,P,76,P,PPM,AR1010,20,PPM,,P_PPM,76.0
782727929,72170407,3121931,SFRA0550,SE06734,100012,8.0,12.0,Fe,7.06,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,70600.0
782727969,72170408,3121931,SFRA0550,SE06735,100012,12.0,16.0,Fe,2.05,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,20500.0
782727977,72170408,3121931,SFRA0550,SE06735,100012,12.0,16.0,P,40,P,PPM,AR1010,20,PPM,,P_PPM,40.0
782728009,72170409,3121932,SFRA0551,SE06736,100012,0.0,4.0,Fe,5.07,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,50700.0
782728017,72170409,3121932,SFRA0551,SE06736,100012,0.0,4.0,P,82,P,PPM,AR1010,20,PPM,,P_PPM,82.0
782728057,72170410,3121932,SFRA0551,SE06737,100012,4.0,8.0,P,146,P,PPM,AR1010,20,PPM,,P_PPM,146.0
782728049,72170410,3121932,SFRA0551,SE06737,100012,4.0,8.0,Fe,10.7,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,107000.0
782728089,72170411,3121932,SFRA0551,SE06738,100012,8.0,12.0,Fe,15.34,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,153400.0
782728097,72170411,3121932,SFRA0551,SE06738,100012,8.0,12.0,P,216,P,PPM,AR1010,20,PPM,,P_PPM,216.0
782728141,72170412,3121932,SFRA0551,SE06739,100012,12.0,16.0,Fe,17.95,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,179500.0
782728157,72170412,3121932,SFRA0551,SE06739,100012,12.0,16.0,P,209,P,PPM,AR1010,20,PPM,,P_PPM,209.0
782728200,72170413,3121932,SFRA0551,SE06740,100012,16.0,20.0,Fe,11.51,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,115100.0
782728208,72170413,3121932,SFRA0551,SE06740,100012,16.0,20.0,P,77,P,PPM,AR1010,20,PPM,,P_PPM,77.0
782728240,72170414,3121933,SFRA0552,SE06741,100012,0.0,4.0,Fe,7.02,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,70200.0
782728248,72170414,3121933,SFRA0552,SE06741,100012,0.0,4.0,P,69,P,PPM,AR1010,20,PPM,,P_PPM,69.0
782728280,72170415,3121933,SFRA0552,SE06742,100012,4.0,8.0,Fe,6.57,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,65700.0
782728288,72170415,3121933,SFRA0552,SE06742,100012,4.0,8.0,P,55,P,PPM,AR1010,20,PPM,,P_PPM,55.0
782728320,72170416,3121933,SFRA0552,SE06743,100012,8.0,12.0,Fe,8.28,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,82800.0
782728328,72170416,3121933,SFRA0552,SE06743,100012,8.0,12.0,P,67,P,PPM,AR1010,20,PPM,,P_PPM,67.0
782728360,72170417,3121933,SFRA0552,SE06744,100012,12.0,16.0,Fe,9.21,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,92100.0
782728368,72170417,3121933,SFRA0552,SE06744,100012,12.0,16.0,P,94,P,PPM,AR1010,20,PPM,,P_PPM,94.0
782728408,72170418,3121933,SFRA0552,SE06745,100012,16.0,20.0,P,55,P,PPM,AR1010,20,PPM,,P_PPM,55.0
782728400,72170418,3121933,SFRA0552,SE06745,100012,16.0,20.0,Fe,11.31,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,113100.01
782728448,72170419,3121933,SFRA0552,SE06746,100012,20.0,24.0,P,59,P,PPM,AR1010,20,PPM,,P_PPM,59.0
782728440,72170419,3121933,SFRA0552,SE06746,100012,20.0,24.0,Fe,10.04,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,100400.0
782728488,72170420,3121933,SFRA0552,SE06747,100012,24.0,28.0,P,38,P,PPM,AR1010,20,PPM,,P_PPM,38.0
782728480,72170420,3121933,SFRA0552,SE06747,100012,24.0,28.0,Fe,4.26,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,42600.004
782728520,72170421,3121933,SFRA0552,SE06748,100012,28.0,32.0,Fe,1.91,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,19100.0
782728528,72170421,3121933,SFRA0552,SE06748,100012,28.0,32.0,P,41,P,PPM,AR1010,20,PPM,,P_PPM,41.0
782728568,72170422,3121933,SFRA0552,SE06749,100012,32.0,33.0,P,26,P,PPM,AR1010,20,PPM,,P_PPM,26.0
782728560,72170422,3121933,SFRA0552,SE06749,100012,32.0,33.0,Fe,1.55,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,15500.0
782728600,72170423,3121934,SFRA0553,SE06750,100012,0.0,4.0,Fe,5.04,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,50400.0
782728608,72170423,3121934,SFRA0553,SE06750,100012,0.0,4.0,P,86,P,PPM,AR1010,20,PPM,,P_PPM,86.0
782728648,72170424,3121934,SFRA0553,SE06751,100012,4.0,8.0,P,64,P,PPM,AR1010,20,PPM,,P_PPM,64.0
782728640,72170424,3121934,SFRA0553,SE06751,100012,4.0,8.0,Fe,8.8,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,88000.0
782728680,72170425,3121934,SFRA0553,SE06752,100012,8.0,12.0,Fe,6.41,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,64100.0
782728688,72170425,3121934,SFRA0553,SE06752,100012,8.0,12.0,P,43,P,PPM,AR1010,20,PPM,,P_PPM,43.0
782728720,72170426,3121934,SFRA0553,SE06753,100012,12.0,16.0,Fe,4.1,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,41000.0
782728728,72170426,3121934,SFRA0553,SE06753,100012,12.0,16.0,P,38,P,PPM,AR1010,20,PPM,,P_PPM,38.0
782728768,72170427,3121934,SFRA0553,SE06754,100012,16.0,20.0,P,33,P,PPM,AR1010,20,PPM,,P_PPM,33.0
782728760,72170427,3121934,SFRA0553,SE06754,100012,16.0,20.0,Fe,5.96,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,59600.0
782728800,72170428,3121934,SFRA0553,SE06755,100012,20.0,24.0,Fe,11.01,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,110100.0
782728808,72170428,3121934,SFRA0553,SE06755,100012,20.0,24.0,P,27,P,PPM,AR1010,20,PPM,,P_PPM,27.0
782728840,72170429,3121934,SFRA0553,SE06756,100012,24.0,28.0,Fe,4.52,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,45200.0
782728848,72170429,3121934,SFRA0553,SE06756,100012,24.0,28.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782728888,72170430,3121934,SFRA0553,SE06757,100012,28.0,32.0,P,36,P,PPM,AR1010,20,PPM,,P_PPM,36.0
782728880,72170430,3121934,SFRA0553,SE06757,100012,28.0,32.0,Fe,4.5,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,45000.0
782728928,72170431,3121934,SFRA0553,SE06758,100012,32.0,36.0,P,80,P,PPM,AR1010,20,PPM,,P_PPM,80.0
782728920,72170431,3121934,SFRA0553,SE06758,100012,32.0,36.0,Fe,9.15,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,91500.0
782728968,72170432,3121934,SFRA0553,SE06759,100012,36.0,40.0,P,232,P,PPM,AR1010,20,PPM,,P_PPM,232.0
782728960,72170432,3121934,SFRA0553,SE06759,100012,36.0,40.0,Fe,14.03,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,140300.0
782729008,72170433,3121934,SFRA0553,SE06760,100012,40.0,44.0,P,113,P,PPM,AR1010,20,PPM,,P_PPM,113.0
782729000,72170433,3121934,SFRA0553,SE06760,100012,40.0,44.0,Fe,4.2,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,42000.0
782729048,72170434,3121934,SFRA0553,SE06761,100012,44.0,48.0,P,159,P,PPM,AR1010,20,PPM,,P_PPM,159.0
782729040,72170434,3121934,SFRA0553,SE06761,100012,44.0,48.0,Fe,2.54,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,25400.0
782729080,72170435,3121934,SFRA0553,SE06762,100012,48.0,49.0,Fe,3.31,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,33100.0
782729088,72170435,3121934,SFRA0553,SE06762,100012,48.0,49.0,P,187,P,PPM,AR1010,20,PPM,,P_PPM,187.0
782729120,72170436,3121935,SFRA0554,SE06763,100012,0.0,4.0,Fe,5.43,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,54300.0
782729128,72170436,3121935,SFRA0554,SE06763,100012,0.0,4.0,P,96,P,PPM,AR1010,20,PPM,,P_PPM,96.0
782729168,72170437,3121935,SFRA0554,SE06764,100012,4.0,8.0,P,53,P,PPM,AR1010,20,PPM,,P_PPM,53.0
782729160,72170437,3121935,SFRA0554,SE06764,100012,4.0,8.0,Fe,7.7,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,77000.0
782729208,72170438,3121935,SFRA0554,SE06765,100012,8.0,12.0,P,63,P,PPM,AR1010,20,PPM,,P_PPM,63.0
782729200,72170438,3121935,SFRA0554,SE06765,100012,8.0,12.0,Fe,8.23,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,82299.99
782729240,72170439,3121935,SFRA0554,SE06766,100012,12.0,16.0,Fe,7.34,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,73400.0
782729248,72170439,3121935,SFRA0554,SE06766,100012,12.0,16.0,P,64,P,PPM,AR1010,20,PPM,,P_PPM,64.0
782729280,72170440,3121935,SFRA0554,SE06767,100012,16.0,20.0,Fe,4.33,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,43300.0
782729288,72170440,3121935,SFRA0554,SE06767,100012,16.0,20.0,P,36,P,PPM,AR1010,20,PPM,,P_PPM,36.0
782729328,72170441,3121935,SFRA0554,SE06768,100012,20.0,24.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782729320,72170441,3121935,SFRA0554,SE06768,100012,20.0,24.0,Fe,4.64,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,46400.0
782729368,72170442,3121935,SFRA0554,SE06769,100012,24.0,28.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782729360,72170442,3121935,SFRA0554,SE06769,100012,24.0,28.0,Fe,3.97,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,39700.0
782729408,72170443,3121935,SFRA0554,SE06770,100012,28.0,32.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782729400,72170443,3121935,SFRA0554,SE06770,100012,28.0,32.0,Fe,0.66,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,6600.0005
782729448,72170444,3121935,SFRA0554,SE06771,100012,32.0,36.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782729440,72170444,3121935,SFRA0554,SE06771,100012,32.0,36.0,Fe,0.52,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,5200.0
782729480,72170445,3121935,SFRA0554,SE06772,100012,36.0,40.0,Fe,0.45,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,4500.0
782729488,72170445,3121935,SFRA0554,SE06772,100012,36.0,40.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782729520,72170446,3121935,SFRA0554,SE06773,100012,40.0,44.0,Fe,2.61,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,26099.998
782729528,72170446,3121935,SFRA0554,SE06773,100012,40.0,44.0,P,232,P,PPM,AR1010,20,PPM,,P_PPM,232.0
782729560,72170447,3121935,SFRA0554,SE06774,100012,44.0,48.0,Fe,6.72,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,67200.0
782729568,72170447,3121935,SFRA0554,SE06774,100012,44.0,48.0,P,857,P,PPM,AR1010,20,PPM,,P_PPM,857.0
782729612,72170448,3121935,SFRA0554,SE06775,100012,48.0,52.0,Fe,15.91,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,159100.0
782729628,72170448,3121935,SFRA0554,SE06775,100012,48.0,52.0,P,1041,P,PPM,AR1010,20,PPM,,P_PPM,1041.0
782729671,72170449,3121935,SFRA0554,SE06776,100012,52.0,56.0,Fe,14.73,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,147300.0
782729679,72170449,3121935,SFRA0554,SE06776,100012,52.0,56.0,P,651,P,PPM,AR1010,20,PPM,,P_PPM,651.0
782729723,72170450,3121935,SFRA0554,SE06777,100012,56.0,60.0,Fe,15.97,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,159700.0
782729740,72170450,3121935,SFRA0554,SE06777,100012,56.0,60.0,P -Rp1,832,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,832.0
782729811,72170451,3121935,SFRA0554,SE06778,100012,60.0,61.0,P -Rp1,1143,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,1143.0
782729795,72170451,3121935,SFRA0554,SE06778,100012,60.0,61.0,Fe-Rp1,12.18,Fe-Rp1,PCT,AR1010,0.01,PCT,,Fe_PPM,121800.0
782729861,72170452,3121936,SFRA0555,SE06779,100012,0.0,4.0,P,265,P,PPM,AR1010,20,PPM,,P_PPM,265.0
782729853,72170452,3121936,SFRA0555,SE06779,100012,0.0,4.0,Fe,7.76,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,77600.0
782729893,72170453,3121936,SFRA0555,SE06780,100012,4.0,8.0,Fe,7.15,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,71500.0
782729901,72170453,3121936,SFRA0555,SE06780,100012,4.0,8.0,P,74,P,PPM,AR1010,20,PPM,,P_PPM,74.0
782729941,72170454,3121936,SFRA0555,SE06781,100012,8.0,12.0,P,70,P,PPM,AR1010,20,PPM,,P_PPM,70.0
782729933,72170454,3121936,SFRA0555,SE06781,100012,8.0,12.0,Fe,8.83,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,88300.0
782729981,72170455,3121936,SFRA0555,SE06782,100012,12.0,16.0,P,61,P,PPM,AR1010,20,PPM,,P_PPM,61.0
782729973,72170455,3121936,SFRA0555,SE06782,100012,12.0,16.0,Fe,6.45,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,64500.0
782730013,72170456,3121936,SFRA0555,SE06783,100012,16.0,20.0,Fe,3.29,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,32900.0
782730021,72170456,3121936,SFRA0555,SE06783,100012,16.0,20.0,P,24,P,PPM,AR1010,20,PPM,,P_PPM,24.0
782730053,72170457,3121936,SFRA0555,SE06784,100012,20.0,24.0,Fe,5.88,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,58800.0
782730061,72170457,3121936,SFRA0555,SE06784,100012,20.0,24.0,P,32,P,PPM,AR1010,20,PPM,,P_PPM,32.0
782730101,72170458,3121936,SFRA0555,SE06785,100012,24.0,28.0,P,29,P,PPM,AR1010,20,PPM,,P_PPM,29.0
782730093,72170458,3121936,SFRA0555,SE06785,100012,24.0,28.0,Fe,4.1,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,41000.0
782730133,72170459,3121936,SFRA0555,SE06786,100012,28.0,32.0,Fe,0.46,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,4600.0
782730141,72170459,3121936,SFRA0555,SE06786,100012,28.0,32.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782730181,72170460,3121936,SFRA0555,SE06787,100012,32.0,36.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782730173,72170460,3121936,SFRA0555,SE06787,100012,32.0,36.0,Fe,0.51,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,5100.0
782730213,72170461,3121936,SFRA0555,SE06788,100012,36.0,40.0,Fe,0.63,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,6300.0
782730221,72170461,3121936,SFRA0555,SE06788,100012,36.0,40.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782730253,72170462,3121936,SFRA0555,SE06789,100012,40.0,44.0,Fe,2.67,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,26700.0
782730261,72170462,3121936,SFRA0555,SE06789,100012,40.0,44.0,P,108,P,PPM,AR1010,20,PPM,,P_PPM,108.0
782730293,72170463,3121936,SFRA0555,SE06790,100012,44.0,48.0,Fe,2.69,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,26900.0
782730301,72170463,3121936,SFRA0555,SE06790,100012,44.0,48.0,P,283,P,PPM,AR1010,20,PPM,,P_PPM,283.0
782730346,72170464,3121936,SFRA0555,SE06791,100012,48.0,52.0,Fe-Rp1,8.26,Fe-Rp1,PCT,AR1010,0.01,PCT,,Fe_PPM,82600.0
782730362,72170464,3121936,SFRA0555,SE06791,100012,48.0,52.0,P -Rp1,347,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,347.0
782730432,72170465,3121936,SFRA0555,SE06792,100012,52.0,56.0,P,383,P,PPM,AR1010,20,PPM,,P_PPM,383.0
782730416,72170465,3121936,SFRA0555,SE06792,100012,52.0,56.0,Fe,5.9,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,59000.0
782730475,72170466,3121936,SFRA0555,SE06793,100012,56.0,60.0,Fe,4.56,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,45600.0
782730483,72170466,3121936,SFRA0555,SE06793,100012,56.0,60.0,P,131,P,PPM,AR1010,20,PPM,,P_PPM,131.0
782730515,72170467,3121936,SFRA0555,SE06794,100012,60.0,64.0,Fe,8.04,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,80400.0
782730523,72170467,3121936,SFRA0555,SE06794,100012,60.0,64.0,P,533,P,PPM,AR1010,20,PPM,,P_PPM,533.0
782730555,72170468,3121936,SFRA0555,SE06795,100012,64.0,66.0,Fe,6.06,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,60600.0
782730563,72170468,3121936,SFRA0555,SE06795,100012,64.0,66.0,P,406,P,PPM,AR1010,20,PPM,,P_PPM,406.0
782730603,72170469,3121937,SFRA0556,SE06796,100012,0.0,4.0,P,105,P,PPM,AR1010,20,PPM,,P_PPM,105.0
782730595,72170469,3121937,SFRA0556,SE06796,100012,0.0,4.0,Fe,5.27,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,52700.0
782730643,72170470,3121937,SFRA0556,SE06797,100012,4.0,8.0,P,73,P,PPM,AR1010,20,PPM,,P_PPM,73.0
